date,ipcucst,ipcuhsho,ipcuhsro,ipcuhsrr,ipcums,irdecs,irers,iusxegm
2004-01-01,6.317177243487036,23.311256761367286,3.051606375794632,6.138867886153524,4.580501353094704,,,56.28270350840227
2004-02-01,6.3004884038135245,23.217310103969584,3.107731241300772,6.120555172718438,4.596553218915012,,,56.20277399429838
2004-03-01,6.2715621717587915,23.11003731891332,3.2962597504615396,6.093012837117425,4.5930855160798805,,,56.1865328183309
2004-04-01,6.260083024658177,23.098179637618017,3.3113895755988163,6.0880832251082255,4.589930317272994,,,56.12955401377554
2004-05-01,6.223667946249272,23.004842009928122,3.2691765919307296,6.0671004070062775,4.571808065033252,,,55.8516981298976
2004-06-01,6.218083138548429,22.97297562616041,3.2817144976941357,6.062296929938998,4.5744486873944,,,55.82053769997441
2004-07-01,6.259001316926163,23.05032380405411,3.365839205060407,6.086308174519368,4.600249530841561,,,56.1032515775105
2004-08-01,6.233114665070061,23.099567845887492,3.3233482040987075,6.1032581802444605,4.609234485885725,,,56.17074286189003
2004-09-01,6.200266251633055,23.091763870462877,3.2300112193681727,6.104773384944002,4.608067090709898,,,56.100872744086345
2004-10-01,6.204216575835808,23.011439555820434,3.233299428700283,6.084231002181762,4.599505590282846,,,55.92747846273749
2004-11-01,6.240179476535991,23.029854452146793,3.0776003496584576,6.092476077655136,4.614081822439399,,,55.85002972127095
2004-12-01,6.235,23.158,3.008,6.133,4.649,,,56.04
2005-01-01,6.219116672096491,23.170453687120105,3.1003139782533116,6.137303096806555,4.6704320190732815,,,56.163603120796196
2005-02-01,6.202972908170989,23.0982462787675,3.2409342152076768,6.1163288201000245,4.68592546069255,,,56.177169323910334
2005-03-01,6.1797452636729915,22.94910861528457,3.450294988256553,6.08298000429053,4.674733438980678,,,56.07430438446027
